method,time,survival,electric_energy,magnetic_energy,total_energy,tvd_to_exact_hamiltonian,mirror_asymmetry,norm_error,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4
strang_r1,0.292,0.0028245825438821806,6.678724048591792,-1.5395906359316824,5.13913341266011,0.09496381161416581,0.00308921532946993,1.2878587085651816e-14,0.7098871866814171,0.3701067691330943,0.2978694366548117,0.3656611659393178,0.7081543592162538
strang_r1,0.296,0.0023232548148455273,6.717245118290389,-1.4698688053276259,5.247376312962763,0.09964623840150669,0.0031068198319230134,1.199040866595169e-14,0.7162651842577095,0.3775944131039449,0.2889523678043895,0.37340030752138276,0.7142456501764256
strang_r1,0.3,0.0019028891788874474,6.7533056099833155,-1.3962569813959393,5.357048628587377,0.10458747649465336,0.0031219843206293785,1.27675647831893e-14,0.7222947251433334,0.3849769584271243,0.2802296945465856,0.38105307446285097,0.719974640466348
strang_r1,0.304,0.0015519961022505849,6.786882537845727,-1.3189598593418594,5.467922678503868,0.10964651669652602,0.003134088886249775,1.1546319456101628e-14,0.7279774876698839,0.3922469775942047,0.27170378103602233,0.3886123755913259,0.7253439119002631
strang_r1,0.308,0.0012603877579593437,6.817960328377229,-1.2381991960259746,5.579761132351254,0.11471028079120563,0.003142399152949893,1.1879386363489175e-14,0.7333159058218989,0.39939726354670685,0.2633769297877865,0.3960714312533152,0.7303569398093908
strang_r1,0.312,0.0010190892786694373,6.846530854305886,-1.1542129565858075,5.692317897720079,0.11975918449450361,0.003146061234175518,1.2656542480726785e-14,0.7383131465257322,0.4064208436558671,0.25525138967620453,0.4034237973098891,0.7350180704033592
strang_r1,0.316,0.0008202467145443926,6.872593437862168,-1.067254371856748,5.80533906600542,0.12477302061190235,0.0031440973092004276,1.199040866595169e-14,0.7429730842895125,0.4133109933275119,0.24732936244587803,0.410663388115165,0.7393324948834585
strang_r1,0.32,0.000657033476247722,6.896154823323131,-0.9775909109053652,5.918563912417765,0.12984233211587798,0.003135401850561742,1.1879386363489175e-14,0.7473002732454496,0.42006124923399774,0.23961300771199057,0.4177844983822818,0.743306220396042
strang_r2,0.0,0.9999999999999796,2.9999999999999387,5.109260799000361e-16,2.999999999999939,9.325873406851315e-15,2.9431791684509196e-34,2.042810365310288e-14,3.5059588681315916e-35,6.234774011996126e-34,0.9999999999999796,2.3833993906724315e-34,2.3855796023913035e-34
strang_r2,0.004,0.9991043736107137,3.0009600347310097,-0.0009600431525615127,2.999999991578448,1.375784804928752e-09,3.838352037401657e-10,2.298161660974074e-14,0.0002559712434093795,6.400847154600845e-05,0.9997440395045823,6.400770393087072e-05,0.00025597124346464923
strang_r2,0.008,0.9964219731703698,3.003840553926115,-0.003840687782015295,2.9999998661441,2.2001566316783623e-08,6.1334598250729466e-09,2.55351295663786e-14,0.0010235399302269922,0.00025613539503071604,0.9989766318468084,0.00025612313164314373,0.00102353993375907
strang_r2,0.012,0.9919662004056762,3.008642789327206,-0.008643459496781962,2.9999993298304237,1.1129140696048951e-07,3.098406986670266e-08,2.375877272697835e-14,0.0023016711982411253,0.0005766841756546797,0.9976991968120966,0.000576622247650003,0.002301671238376182
strang_r2,0.016,0.9857592770160649,3.0153687497453148,-0.01537083484072535,2.9999979149045894,3.513306909287501e-07,9.763116715175591e-08,2.2426505097428162e-14,0.0040886411732510685,0.0010261567599696715,0.9959140950532958,0.0010259617223751937,0.004088641397990894
strang_r2,0.02,0.9778320740931753,3.0240211553416176,-0.024026142853715113,2.9999950124879025,8.564679006897432e-07,2.3743830495032234e-07,2.4313884239290928e-14,0.006382038322889568,0.0016052480741789456,0.9936246196406305,0.001604774051143519,0.006382039176464042
strang_r2,0.024,0.9682238756682833,3.0346033464556337,-0.03461342877972809,2.9999899176759057,1.772740750908996e-06,4.90032865153216e-07,2.2426505097428162e-14,0.009178765371019405,0.0023148383004138046,0.9908349842998855,0.002313860769854462,0.009178767906190368
strang_r2,0.028,0.9569820787149568,3.047119167806213,-0.047137281426446576,2.999981886379766,3.277134290150149e-06,9.027947251575349e-07,2.5424107263916085e-14,0.012475041791416862,0.0031559830529649413,0.9875503084063857,0.0031541838159866884,0.012475048143888924
strang_r2,0.032,0.9441618325528801,3.061572829114477,-0.06160262608267841,2.9999702030317987,5.576667729471054e-06,1.5302439549044755e-06,2.2426505097428162e-14,0.016266406904331218,0.004129901533195439,0.983776598820875,0.004126855096857578,0.016266420955903166
strang_r2,0.036000000000000004,0.929825621183126,3.0779687434109655,-0.07801448528195476,2.999954258129011,8.907306054099825e-06,2.433334887756884e-06,3.097522238704187e-14,0.020547723604040925,0.00523796275790514,0.9795207286709045,0.005233124339878317,0.020547751855789616
strang_r2,0.04,0.9140427926294031,3.096311344492776,-0.09637771005922202,2.999933634433554,1.353269142001351e-05,3.678665021909517e-06,2.0095036745715333e-14,0.02531318274964973,0.0064816699711138,0.9747904131986284,0.006474365311808075,0.025313235420387825
strang_r2,0.044,0.8968890398564805,3.116604885184388,-0.11669668467735378,2.9999082005070346,1.974268868684935e-05,5.337608211614109e-06,1.8318679906315083e-14,0.030556308255006256,0.007862643363447443,0.9695941828113975,0.007852060505627955,0.030556400613609997
strang_r2,0.048,0.8784458382824948,3.1388532182327324,-0.1389750080999761,2.9998782101327564,2.7851738180592703e-05,7.485382494842006e-06,2.5979218776228663e-14,0.036269962916756916,0.009382601236435568,0.9639413534871892,0.009367784404550099,0.03627011684986113
strang_r2,0.052000000000000005,0.8587998452889206,3.163059561823636,-0.16321515575175205,2.999844406071884,3.819700820935446e-05,1.0200063658271502e-05,1.6431300764452317e-14,0.04244635502206897,0.011043339760936098,0.95784199470004,0.011023185442760229,0.042446600831209644
strang_r2,0.056,0.8380422674586734,3.18922625184874,-0.18941812533565827,2.999808126513082,5.1136338862069995e-05,1.3561556255423275e-05,2.4980018054066022e-14,0.04907704577947442,0.012846711489512226,0.9513068950435005,0.012819966791703509,0.04907742419417655
strang_r2,0.06,0.81626820153481,3.217354483175426,-0.2175830706661508,2.9997714125092756,6.704596779054167e-05,1.765053426674556e-05,2.3314683517128287e-14,0.05615295761755945,0.014794602791810513,0.9443475257415989,0.014759866108995911,0.05615352200327834
strang_r2,0.064,0.7935759552861914,3.2474440422727566,-0.24770692762531632,2.9997371146474405,8.631802841707957e-05,2.2547363901434525e-05,2.6201263381153694e-14,0.06366438339676916,0.016888910389746544,0.9369760022458782,0.016844634394311993,0.06366520212913748
strang_r2,0.068,0.7700663545928824,3.2794930336316566,-0.2797840364558688,2.9997089971757878,0.00010935781034513393,2.8331021208104212e-05,2.298161660974074e-14,0.07160099657950501,0.019131517175572335,0.9292050441262147,0.019076014102837838,0.07160215554918672
strang_r2,0.07200000000000001,0.7458420431193593,3.313497602476896,-0.3138057646680332,2.9996918378088626,0.00013694541909821918,3.507801716271658e-05,2.2426505097428162e-14,0.07995186240282505,0.02152426750060458,0.9210479334692159,0.021455716672020363,0.07995346760856627
strang_r2,0.076,0.72100678093026,3.3494516563101593,-0.3497601348578122,2.999691521452347,0.00016950732801338902,4.286134275119022e-05,2.4313884239290928e-14,0.08870545009653083,0.024068942125544227,0.9125184720037309,0.023985399621383057,0.08870763027787204
strang_r2,0.08,0.6956647483205377,3.3873465878413787,-0.3876314617113227,2.999715126130056,0.00020742234278888362,5.174944625929018e-05,2.0761170560490427e-14,0.09784964618715494,0.026767233024890983,0.9036309371763397,0.026666643388079395,0.09785255544286194
strang_r2,0.084,0.6699198609823281,3.427171001863234,-0.4274000024039776,2.9997709994592565,0.00025119236686569946,6.180525452884403e-05,2.042810365310288e-14,0.10737176892542896,0.029620718237966075,0.894400037401915,0.02950092806260693,0.1073755892591275
strang_r2,0.088,0.6438751024166534,3.4689104486000204,-0.46904162449701414,2.9998688241030065,0.0003013233577035756,7.308524934217242e-05,2.098321516541546e-14,0.11725858387120687,0.03263083695753542,0.8848408667148933,0.03248961018971637,0.11726352760207216
strang_r2,0.092,0.6176318792225393,3.512547166017113,-0.5125274952858486,3.0000196707312643,0.00035832061134030924,8.563860936856155e-05,1.7541523789077473e-14,0.1274963206655644,0.035798865043993565,0.8749688590457102,0.03563389979900603,0.127502632639314
strang_r2,0.096,0.5912894045635709,3.5580598335127998,-0.557823796370329,3.0002360371424706,0.000422683574083786,9.95064272536969e-05,2.55351295663786e-14,0.13807069101496558,0.03912589114860279,0.8647997423444062,0.03893483782802552,0.1380786505488957
strang_r2,0.1,0.564944114726841,3.6054233393305473,-0.6048914669948812,3.000531872335666,0.0004949001844490386,0.00011472101046816272,2.142730437526552e-14,0.14896690790700534,0.04261279362343162,0.8543494927694499,0.04239327409794336,0.1489768304024534
strang_r2,0.10400000000000001,0.5386891232567315,3.654608563926267,-0.6536859794523928,3.0009225844738743,0.0005767804058613051,0.00013130527346897486,1.354472090042691e-14,0.16016970607130787,0.04626021838847466,0.8436342891541305,0.046009845997973045,0.1601819442277442
strang_r2,0.108,0.5126137166725324,3.705582181406962,-0.7041571495602326,3.0014250318467295,0.0006743691447106108,0.0001492722275839263,2.9531932455029164e-14,0.1716633636928738,0.05006855791808399,0.8326704679564826,0.049784958029878715,0.17167830825983638
strang_r2,0.112,0.4868028952699335,3.758306481020713,-0.7562489849045887,3.0020574961161244,0.0007836164564299767,0.0001686245738106093,2.220446049250313e-14,0.18343172537841598,0.05403793149934848,0.8214744788905118,0.053718762358003797,0.18344980538469252
strang_r2,0.116,0.46133696196883783,3.81273921052647,-0.8098995732124783,3.0028396373139916,0.0009052540649968231,0.00018935440246120247,2.1871393585115584e-14,0.19545822636912513,0.05816816690455645,0.8100628414270177,0.05781114050343698,0.19547990877292806
