num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,initial_ones,tvd,energy_drift,mirror_asymmetry,exact_mirror_asymmetry,survival_error,survival,local_occupation_error,occupations,electric_energy,magnetic_energy,total_energy,norm_error
2,2.0,0.32,2,current,e4e95d92ee62098b52243609b67ef134788936f236d855847e5114224dd6cb91,7d6a447595a0f6b2aafaec6f5aa41d618241003592a29a32a13065e0c7c1e23f,86,77,62,24,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.01266602147580833,0.04889009810355116,0.007575447225684262,0.0,0.006123407736277897,0.49485365594915603,0.012666021475810196,"[0.5876340884382463, 0.5952095356639305]",2.8062503883827965,1.644859513513652,4.451109901896449,3.9968028886505635e-15
2,2.0,0.32,2,reversed,b1ae81bc0095915d40f5d4d0080e356b03344f75b5bf594e4c54d767dce22554,3de89492e898eacec2047f5fc749b7d7658bafb018cf242ef9a847279c725f70,86,77,62,24,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.0162960271632865,0.05995570619845125,0.00843074337074079,0.0,0.006915670043306732,0.4940613936421272,0.005447715223706018,"[0.6057478251377625, 0.5973170817670217]",2.8681026302511614,1.69185307594729,4.559955706198451,3.9968028886505635e-15
2,2.0,0.32,2,symmetry,fa6125d30d035cf7473dfe6aad4d0260e52b4dfa2e0c2a4753e0df089605c64b,56e7292f6db503f544efeba920214982b99f198a08bd3f43b9c9a332bd9a602f,86,65,62,24,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.027002791017958695,0.10630449228820282,1.1102230246251565e-16,0.0,0.012450365901790494,0.5134274295872244,0.019726578459874022,"[0.6200266883739305, 0.6200266883739304]",2.950018985862747,1.6562855064254551,4.606304492288203,2.6645352591003757e-15
2,2.0,0.32,4,current,f8b1fccbf988a6442326d9c8912c8bcbf053913d14fd4b1d1f4df4d7515d5d10,99b78b31fbf12c0eebcc22099ea8f1f1b05d0d10d32c8f2d0f3ec608f463c749,170,153,122,48,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.0032258627471562704,0.012561848902872264,0.00190285181375216,0.0,0.0015317726675732612,0.49944529101786067,0.003225862747161745,"[0.5970742471668947, 0.5989770989806469]",2.8389861019158347,1.6484520491812933,4.487438151097128,1.1102230246251565e-14
2,2.0,0.32,4,reversed,023639d91de412d17bddb39ea3db7f42a54ffdc4db0c48fff19ae53f8294a7ba,1914894b4679f760a7e720516809fc900c8f6b9e8d941d999b48779f4c5edb7f,170,153,122,48,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.00391580825558753,0.01621083582733185,0.0019549796426531207,0.0,0.001656690557197582,0.49932037312823635,0.001278703391919711,"[0.6015788133059762, 0.5996238336633231]",2.8546273812155425,1.6615834546117894,4.516210835827332,1.2545520178264269e-14
2,2.0,0.32,4,symmetry,e02583d0e8505769d720ba23b50b16efab0e950cf7e23ded13cf3c195a1db14c,604a91e235d8649bd875a0571466a23e2369539a3063eba46a2dd3aee389a8e7,170,129,122,48,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.006644395443372954,0.029489665252436126,4.440892098500626e-16,0.0,0.0033228681928685333,0.5042999318783025,0.004983631818118228,"[0.6052837417321747, 0.6052837417321743]",2.8752525525755934,1.6542371126768425,4.529489665252436,1.099120794378905e-14
2,2.0,0.32,8,current,586458daf16b246722a82ca2fcf5fe1fedb2fee88a19f9447bae274c51fe1993,90aafcebf377694fbbc921b4a3cc3d5e1e9ce41606710f4aabd67dcc68bf1992,338,305,242,96,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.0008094485049200406,0.003149896002047292,0.0004764780264930879,0.0,0.0003821938447220452,0.5005948698407119,0.0008094485049292555,"[0.5994906614091272, 0.5999671394356203]",2.8474810977731746,1.6493690062247774,4.496850103997953,1.865174681370263e-14
2,2.0,0.32,8,reversed,650fc736a8ae6379255cba8217b4f11c277947f88d4672f2e565fb43e8a3b2cf,1768377b2d5ea56423dc345911c6f2418a6a0dbafb3fb98b86b218d72538a546,338,305,242,96,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.0009693796563263746,0.0041152702711997335,0.0004797161259965099,0.0,0.0004101985057185509,0.5005668651797154,0.00031434938543783986,"[0.6006144592994943, 0.6001347431734978]",2.851397309649404,1.6527179606217957,4.5041152702712,2.0539125955565396e-14
2,2.0,0.32,8,symmetry,d3d69be00c33f77330ec730178fc3a9c05ab137fe3f954e9e22acc0d12e482ab,9d7e4fda80dfa8c83b6a0fc181537b182f8f717524aa86d0d2163168688fb04c,338,257,242,96,7,1.4285714285714286,1,1.0,1,1,"[0, 1]",0.0016533674096629036,0.0075402382148821445,0.0,0.0,0.0008422967990044938,0.5018193604844384,0.0012478321043291052,"[0.6015479420183856, 0.6015479420183856]",2.856558611383655,1.6509816268312272,4.507540238214882,1.887379141862766e-14
3,1.0,0.16,1,current,a56dec9fc35b119e4af61bacd18fe0b678b242652f4d183796b88f486e7b1b2e,765e8cc2c75724fb242ba5e1c778dfd8856fe1c57f25e657cf6892bd9d945ec5,91,69,59,32,13,1.6153846153846154,2,1.3333333333333333,2,1,[1],0.003798090775297469,0.03613627933644015,3.469446951953614e-18,3.469446951953614e-18,0.0037642205177094157,0.854998756876905,0.003036787855298928,"[0.027693548811359023, 0.9019853397064498, 0.027693548811359027]",2.800709082941057,0.1631546377225026,2.96386372066356,5.10702591327572e-15
3,1.0,0.16,1,reversed,d36315aa2d6c086f4084d03673b400aa23ebbb1e9b9da70522338c44442e03ac,0f8d51d20a1a29e81f8c24f0b0b472dfb8502b6183d3b0fc3ba8ac4b7ed28015,91,69,59,32,13,1.6153846153846154,2,1.3333333333333333,2,1,[1],0.006425475354096204,0.023006841226148822,3.469446951953614e-18,3.469446951953614e-18,0.006363299344648077,0.8651262767392625,0.005833290658549983,"[0.026753227211998784, 0.9108554182202987, 0.02675322721199878]",2.8236205545845863,0.19938628664156335,3.023006841226149,4.551914400963142e-15
3,1.0,0.16,1,symmetry,9260c6ce838af8f1860cce0d2f232d9694f52e016c7be20f7f966653fe4e7f0c,6a6aae1885d6873dffd1506ff8d688fd3eac509f1b62ee93f6eb8ffa9bfc57b0,91,67,59,32,13,1.6153846153846154,2,1.3333333333333333,2,1,[1],0.004222964499587446,0.011691258675381011,3.122502256758253e-17,3.469446951953614e-18,0.004222964499584814,0.8629859418941992,0.003104769438225241,"[0.026504380369260484, 0.908126896999974, 0.026504380369260453]",2.814841739653799,0.19684951902158215,3.011691258675381,4.6629367034256575e-15
