num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,case_id,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,teleport,37,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_37,68,60,271,3.0694386000000004e-05,-36,0.007120487003703602,True,,5.513587635486162e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[6, 5, 4, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,basic,47,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_47,72,64,324,2.5428767999999968e-05,-22,0.008158094002283178,True,,9.742965347670804e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 1, 0]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,teleport,47,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_47,68,60,290,2.3341967999999977e-05,-36,0.008112660005281214,True,,8.530140972231437e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 1, 0]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,11,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_11,72,64,252,2.3175911999999975e-05,-22,0.007484310001018457,True,,2.4250496085204756e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,teleport,11,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_11,68,60,230,2.295746399999999e-05,-36,0.007295589995919727,True,,5.0158019088810624e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,19,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_19,72,64,252,2.3175911999999975e-05,-22,0.008766651997575536,True,,2.4250496085204756e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,teleport,19,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_19,68,60,230,2.295746399999999e-05,-36,0.006550024001626298,True,,5.0158019088810624e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,29,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_29,72,64,252,2.3175911999999975e-05,-22,0.0068459449976217,True,,2.4250496085204756e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,teleport,29,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_29,68,60,230,2.295746399999999e-05,-36,0.006498595001176,True,,5.0158019088810624e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,37,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_37,72,64,252,2.3175911999999975e-05,-22,0.006873267993796617,True,,2.4250496085204756e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,teleport,37,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_37,68,60,230,2.295746399999999e-05,-36,0.006700044003082439,True,,5.0158019088810624e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,47,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_47,72,64,252,2.3175911999999975e-05,-22,0.006973584997467697,True,,2.4250496085204756e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,teleport,47,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_47,68,60,230,2.295746399999999e-05,-36,0.006544526004290674,True,,5.0158019088810624e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,11,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_11,78,67,290,3.070703999999996e-05,-16,0.009102089999942109,True,,9.548603001265968e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,teleport,11,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_11,74,62,233,4.004080799999999e-05,-30,0.007155885003157891,True,,3.6293681424896736e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,19,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_19,78,67,290,3.070703999999996e-05,-16,0.007426418997056317,True,,9.548603001265968e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,teleport,19,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_19,74,62,233,4.004080799999999e-05,-30,0.007580648998555262,True,,3.6293681424896736e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,29,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_29,78,67,290,3.070703999999996e-05,-16,0.0072229850047733635,True,,9.548603001265968e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]"
4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.8095238095238095,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,teleport,29,v0.4.0,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_29,74,62,233,4.004080799999999e-05,-30,0.00726745200518053,True,,3.6293681424896736e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]"
