num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,initial_ones,tvd,energy_drift,mirror_asymmetry,exact_mirror_asymmetry,survival_error,survival,local_occupation_error,occupations,electric_energy,magnetic_energy,total_energy,norm_error,strategy,target_name,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,verification_result,verification_error,verification_tolerance,verification_method,compile_seconds
5,2.0,0.32,2,symmetry,e7157e43b073a17dfed7bba954b41531dc87a8c9744d5929d7afb6fd6103ff90,c2142e093ccb99940251960feda0c8e111c5304b305b2585b4176727240e142e,373,212,229,144,25,1.72,4,1.6,2,1,[2],0.0415574171009981,0.24186765113232545,1.1102230246251565e-16,1.1102230246251565e-16,0.001319104761768151,0.0039042988963196995,0.022954817721913157,"[0.7150399721669347, 0.3598495899086396, 0.28757800578366405, 0.3598495899086397, 0.7150399721669346]",6.564546001055846,-3.8064136521881724,2.7581323488676746,1.865174681370263e-14,basic,synthetic_line_7q_favorable,86,75,299,2.9293787999999947e-05,-38,True,9.467034220300156e-14,1e-10,logical exact + routed zero/3 random states,0.10168479300045874
5,2.0,0.32,2,symmetry,e7157e43b073a17dfed7bba954b41531dc87a8c9744d5929d7afb6fd6103ff90,c2142e093ccb99940251960feda0c8e111c5304b305b2585b4176727240e142e,373,212,229,144,25,1.72,4,1.6,2,1,[2],0.0415574171009981,0.24186765113232545,1.1102230246251565e-16,1.1102230246251565e-16,0.001319104761768151,0.0039042988963196995,0.022954817721913157,"[0.7150399721669347, 0.3598495899086396, 0.28757800578366405, 0.3598495899086397, 0.7150399721669346]",6.564546001055846,-3.8064136521881724,2.7581323488676746,1.865174681370263e-14,teleport,synthetic_line_7q_favorable,102,87,319,3.172246799999995e-05,-42,True,2.6427331072074458e-14,1e-10,logical exact + routed zero/3 random states,0.26974754899856634
5,2.0,0.32,4,current,389a59f817066baefefbbed85d156ddd45136fd02a32fd975ac377f747bf0dd1,495a1a0380964ce3d87e9e0df5d5d4a019d919b5ff9cd004d857e037c784d1c0,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.010920968037374381,0.13604433839391206,0.0006208114776777851,1.1102230246251565e-16,0.0002965232702271188,0.0022886708643244298,0.0029658337659971834,"[0.7361334110919641, 0.3723123604356356, 0.2617707195132591, 0.3716915489579578, 0.7360859444923736]",6.656582876747538,-3.520538538353626,3.136044338393912,4.1744385725905886e-14,qiskit,synthetic_line_7q_favorable,234,202,745,6.895164599999999e-05,-54,True,6.589450148871922e-14,1e-10,logical exact + routed zero/3 random states,0.010310486002708785
5,2.0,0.32,4,current,389a59f817066baefefbbed85d156ddd45136fd02a32fd975ac377f747bf0dd1,495a1a0380964ce3d87e9e0df5d5d4a019d919b5ff9cd004d857e037c784d1c0,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.010920968037374381,0.13604433839391206,0.0006208114776777851,1.1102230246251565e-16,0.0002965232702271188,0.0022886708643244298,0.0029658337659971834,"[0.7361334110919641, 0.3723123604356356, 0.2617707195132591, 0.3716915489579578, 0.7360859444923736]",6.656582876747538,-3.520538538353626,3.136044338393912,4.1744385725905886e-14,basic,synthetic_line_7q_favorable,186,154,696,6.289082400000002e-05,-62,True,3.034206215364678e-14,1e-10,logical exact + routed zero/3 random states,0.1993123879947234
5,2.0,0.32,4,current,389a59f817066baefefbbed85d156ddd45136fd02a32fd975ac377f747bf0dd1,495a1a0380964ce3d87e9e0df5d5d4a019d919b5ff9cd004d857e037c784d1c0,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.010920968037374381,0.13604433839391206,0.0006208114776777851,1.1102230246251565e-16,0.0002965232702271188,0.0022886708643244298,0.0029658337659971834,"[0.7361334110919641, 0.3723123604356356, 0.2617707195132591, 0.3716915489579578, 0.7360859444923736]",6.656582876747538,-3.520538538353626,3.136044338393912,4.1744385725905886e-14,teleport,synthetic_line_7q_favorable,200,174,614,5.536857600000001e-05,-88,True,2.0929765334728674e-14,1e-10,logical exact + routed zero/3 random states,0.6191744819952874
5,2.0,0.32,4,reversed,07e54705e82ad8fec35cd78cdb1270025d1cbaf9126a741ae8c37858ec59befa,8623efa9ff8099b86bea9ddfaf9dfaf6629b3c2abefbe81a2f3706bb6dd0bd32,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.011049610135030485,0.08357937618585742,0.0026840712238198616,1.1102230246251565e-16,0.0002987124904569342,0.002883906625008483,0.0057691976447410975,"[0.730496164404238, 0.36639390017571205, 0.270392385706492, 0.3643133782528746, 0.7331802356280579]",6.620444020172255,-3.704023396358111,2.9164206238141426,4.085620730620576e-14,qiskit,synthetic_line_7q_favorable,236,204,754,7.083020999999996e-05,-52,True,7.138151826578456e-14,1e-10,logical exact + routed zero/3 random states,0.011195273997145705
5,2.0,0.32,4,reversed,07e54705e82ad8fec35cd78cdb1270025d1cbaf9126a741ae8c37858ec59befa,8623efa9ff8099b86bea9ddfaf9dfaf6629b3c2abefbe81a2f3706bb6dd0bd32,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.011049610135030485,0.08357937618585742,0.0026840712238198616,1.1102230246251565e-16,0.0002987124904569342,0.002883906625008483,0.0057691976447410975,"[0.730496164404238, 0.36639390017571205, 0.270392385706492, 0.3643133782528746, 0.7331802356280579]",6.620444020172255,-3.704023396358111,2.9164206238141426,4.085620730620576e-14,basic,synthetic_line_7q_favorable,196,164,734,6.6128916e-05,-60,True,4.158662687001463e-14,1e-10,logical exact + routed zero/3 random states,0.18752879899693653
5,2.0,0.32,4,reversed,07e54705e82ad8fec35cd78cdb1270025d1cbaf9126a741ae8c37858ec59befa,8623efa9ff8099b86bea9ddfaf9dfaf6629b3c2abefbe81a2f3706bb6dd0bd32,745,536,457,288,25,1.72,4,1.6,2,1,[2],0.011049610135030485,0.08357937618585742,0.0026840712238198616,1.1102230246251565e-16,0.0002987124904569342,0.002883906625008483,0.0057691976447410975,"[0.730496164404238, 0.36639390017571205, 0.270392385706492, 0.3643133782528746, 0.7331802356280579]",6.620444020172255,-3.704023396358111,2.9164206238141426,4.085620730620576e-14,teleport,synthetic_line_7q_favorable,198,173,621,5.789515800000002e-05,-90,True,2.751785807984166e-14,1e-10,logical exact + routed zero/3 random states,0.5155627370040747
5,2.0,0.32,4,symmetry,712a5565578d77131ae8be479c27a815edb90264c9d5ca3f98eeb04cce25ab39,c36dcb5ed5e24592bac07f2e2a1f25c337f7115b6a7b2da1a41f3a60b50299e2,745,424,457,288,25,1.72,4,1.6,2,1,[2],0.009900228123026315,0.06089162275408988,4.440892098500626e-16,1.1102230246251565e-16,0.0002713699190103982,0.0028565640535619468,0.005108252194230611,"[0.7288815913061436, 0.36689870078601644, 0.2697314402559815, 0.3668987007860168, 0.7288815913061432]",6.615910197405364,-3.676801820159454,2.93910837724591,4.1744385725905886e-14,qiskit,synthetic_line_7q_favorable,202,173,632,6.284220599999998e-05,-86,True,1.2268254847487537e-13,1e-10,logical exact + routed zero/3 random states,0.008706209999218117
5,2.0,0.32,4,symmetry,712a5565578d77131ae8be479c27a815edb90264c9d5ca3f98eeb04cce25ab39,c36dcb5ed5e24592bac07f2e2a1f25c337f7115b6a7b2da1a41f3a60b50299e2,745,424,457,288,25,1.72,4,1.6,2,1,[2],0.009900228123026315,0.06089162275408988,4.440892098500626e-16,1.1102230246251565e-16,0.0002713699190103982,0.0028565640535619468,0.005108252194230611,"[0.7288815913061436, 0.36689870078601644, 0.2697314402559815, 0.3668987007860168, 0.7288815913061432]",6.615910197405364,-3.676801820159454,2.93910837724591,4.1744385725905886e-14,basic,synthetic_line_7q_favorable,170,149,571,5.7142355999999997e-05,-78,True,1.1578444628440797e-13,1e-10,logical exact + routed zero/3 random states,0.18240099000104237
5,2.0,0.32,4,symmetry,712a5565578d77131ae8be479c27a815edb90264c9d5ca3f98eeb04cce25ab39,c36dcb5ed5e24592bac07f2e2a1f25c337f7115b6a7b2da1a41f3a60b50299e2,745,424,457,288,25,1.72,4,1.6,2,1,[2],0.009900228123026315,0.06089162275408988,4.440892098500626e-16,1.1102230246251565e-16,0.0002713699190103982,0.0028565640535619468,0.005108252194230611,"[0.7288815913061436, 0.36689870078601644, 0.2697314402559815, 0.3668987007860168, 0.7288815913061432]",6.615910197405364,-3.676801820159454,2.93910837724591,4.1744385725905886e-14,teleport,synthetic_line_7q_favorable,202,173,611,6.2676372e-05,-86,True,8.767026942319395e-14,1e-10,logical exact + routed zero/3 random states,0.514717516998644
7,2.0,0.32,1,current,9f45385bb2c3c03bdfef9e696e5158f2ce7b6cbc86b8d6fa50f8ff81021d4a93,035b69550ac1b92dc8ed09c1c7c69b8bf88dfd7e29b293a3d271b866fbc00546,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.21780275631197862,5.370996101683275,0.06323525287249648,1.1102230246251565e-16,0.0015254380040629926,8.612381553522396e-06,0.09519141675998499,"[0.6688636850866728, 0.5799816946482699, 0.457094288393736, 0.23707938378157964, 0.3938590355212395, 0.6336109880828545, 0.64643696949455]",9.323596036264624,-0.9525999345813466,8.370996101683275,1.7985612998927536e-14,qiskit,synthetic_line_9q_favorable,100,84,359,4.1961108000000016e-05,-12,True,6.391079144600093e-15,1e-10,logical exact + routed zero/3 random states,0.00721387399971718
7,2.0,0.32,1,current,9f45385bb2c3c03bdfef9e696e5158f2ce7b6cbc86b8d6fa50f8ff81021d4a93,035b69550ac1b92dc8ed09c1c7c69b8bf88dfd7e29b293a3d271b866fbc00546,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.21780275631197862,5.370996101683275,0.06323525287249648,1.1102230246251565e-16,0.0015254380040629926,8.612381553522396e-06,0.09519141675998499,"[0.6688636850866728, 0.5799816946482699, 0.457094288393736, 0.23707938378157964, 0.3938590355212395, 0.6336109880828545, 0.64643696949455]",9.323596036264624,-0.9525999345813466,8.370996101683275,1.7985612998927536e-14,basic,synthetic_line_9q_favorable,76,60,270,3.0007074000000022e-05,-22,True,5.908194141892217e-15,1e-10,logical exact + routed zero/3 random states,0.14262862499890616
7,2.0,0.32,1,current,9f45385bb2c3c03bdfef9e696e5158f2ce7b6cbc86b8d6fa50f8ff81021d4a93,035b69550ac1b92dc8ed09c1c7c69b8bf88dfd7e29b293a3d271b866fbc00546,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.21780275631197862,5.370996101683275,0.06323525287249648,1.1102230246251565e-16,0.0015254380040629926,8.612381553522396e-06,0.09519141675998499,"[0.6688636850866728, 0.5799816946482699, 0.457094288393736, 0.23707938378157964, 0.3938590355212395, 0.6336109880828545, 0.64643696949455]",9.323596036264624,-0.9525999345813466,8.370996101683275,1.7985612998927536e-14,teleport,synthetic_line_9q_favorable,94,77,328,3.8491248000000006e-05,-18,True,3.778047722943309e-15,1e-10,logical exact + routed zero/3 random states,0.40402424700005213
7,2.0,0.32,1,reversed,e57eeb6e44fb9e2ef322756e0fe52f51c05334422e77dfbf11a73a475241ddc0,0087748648a4f855caa51c0ab5eb46426fb1f6dbce7bd1b71fc81102ea420ac2,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.23823843406933526,3.1672920961323654,0.018484280050933055,1.1102230246251565e-16,0.006413316985563121,0.007947367371179636,0.1345468047498365,"[0.6030494783357356, 0.440942170447163, 0.36321230577569585, 0.40303059763481786, 0.37237438189033994, 0.4305109988283403, 0.5845651982848026]",8.280210362193943,-8.44750245832631,-0.16729209613236537,1.8540724511240114e-14,qiskit,synthetic_line_9q_favorable,102,86,358,4.128334200000008e-05,-10,True,5.329955876429366e-15,1e-10,logical exact + routed zero/3 random states,0.0070547270006500185
7,2.0,0.32,1,reversed,e57eeb6e44fb9e2ef322756e0fe52f51c05334422e77dfbf11a73a475241ddc0,0087748648a4f855caa51c0ab5eb46426fb1f6dbce7bd1b71fc81102ea420ac2,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.23823843406933526,3.1672920961323654,0.018484280050933055,1.1102230246251565e-16,0.006413316985563121,0.007947367371179636,0.1345468047498365,"[0.6030494783357356, 0.440942170447163, 0.36321230577569585, 0.40303059763481786, 0.37237438189033994, 0.4305109988283403, 0.5845651982848026]",8.280210362193943,-8.44750245832631,-0.16729209613236537,1.8540724511240114e-14,basic,synthetic_line_9q_favorable,94,78,331,3.743919000000006e-05,-16,True,7.230061074676534e-15,1e-10,logical exact + routed zero/3 random states,0.16701829600060591
7,2.0,0.32,1,reversed,e57eeb6e44fb9e2ef322756e0fe52f51c05334422e77dfbf11a73a475241ddc0,0087748648a4f855caa51c0ab5eb46426fb1f6dbce7bd1b71fc81102ea420ac2,283,206,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.23823843406933526,3.1672920961323654,0.018484280050933055,1.1102230246251565e-16,0.006413316985563121,0.007947367371179636,0.1345468047498365,"[0.6030494783357356, 0.440942170447163, 0.36321230577569585, 0.40303059763481786, 0.37237438189033994, 0.4305109988283403, 0.5845651982848026]",8.280210362193943,-8.44750245832631,-0.16729209613236537,1.8540724511240114e-14,teleport,synthetic_line_9q_favorable,92,82,330,3.957949200000007e-05,-20,True,3.989109695846874e-15,1e-10,logical exact + routed zero/3 random states,0.2906229850050295
7,2.0,0.32,1,symmetry,6bc46df00e9f0214886d6459ba650c31ebbe5629495e25139606ca1428c88981,4288b09801aa15c08bfad8d7b7bdf8945e317cd8f3c001b3686bcaef99bde1c3,283,144,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.24297633478969421,2.2411270322411885,2.220446049250313e-16,1.1102230246251565e-16,0.011896639672535186,0.0134306900581517,0.13518446616344348,"[0.515011762009821, 0.42454158543836873, 0.3726963721226965, 0.40366825904842485, 0.37269637212269663, 0.42454158543836873, 0.5150117620098212]",7.963924191313798,-7.205051223554988,0.7588729677588116,1.8540724511240114e-14,qiskit,synthetic_line_9q_favorable,78,60,270,2.8743894000000008e-05,-34,True,6.7174856775903425e-15,1e-10,logical exact + routed zero/3 random states,0.009139021996816155
7,2.0,0.32,1,symmetry,6bc46df00e9f0214886d6459ba650c31ebbe5629495e25139606ca1428c88981,4288b09801aa15c08bfad8d7b7bdf8945e317cd8f3c001b3686bcaef99bde1c3,283,144,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.24297633478969421,2.2411270322411885,2.220446049250313e-16,1.1102230246251565e-16,0.011896639672535186,0.0134306900581517,0.13518446616344348,"[0.515011762009821, 0.42454158543836873, 0.3726963721226965, 0.40366825904842485, 0.37269637212269663, 0.42454158543836873, 0.5150117620098212]",7.963924191313798,-7.205051223554988,0.7588729677588116,1.8540724511240114e-14,basic,synthetic_line_9q_favorable,64,48,207,2.2268154000000016e-05,-30,True,4.377138754912695e-15,1e-10,logical exact + routed zero/3 random states,0.1621976390015334
7,2.0,0.32,1,symmetry,6bc46df00e9f0214886d6459ba650c31ebbe5629495e25139606ca1428c88981,4288b09801aa15c08bfad8d7b7bdf8945e317cd8f3c001b3686bcaef99bde1c3,283,144,171,112,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.24297633478969421,2.2411270322411885,2.220446049250313e-16,1.1102230246251565e-16,0.011896639672535186,0.0134306900581517,0.13518446616344348,"[0.515011762009821, 0.42454158543836873, 0.3726963721226965, 0.40366825904842485, 0.37269637212269663, 0.42454158543836873, 0.5150117620098212]",7.963924191313798,-7.205051223554988,0.7588729677588116,1.8540724511240114e-14,teleport,synthetic_line_9q_favorable,78,60,264,2.8730130000000007e-05,-34,True,4.477173088141931e-15,1e-10,logical exact + routed zero/3 random states,0.22099680700193858
7,2.0,0.32,2,current,4903a865e758b557eb081c62c8665e6e6231d0ad1ab82458a768295c0351a345,068c092912efb5ce8aac3de595ecc29d58525f1c9085159b7e774cac35d03034,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.06720690349602126,1.020286523649597,0.015818056356864896,1.1102230246251565e-16,0.0009288405937167534,0.0006052097918997616,0.02927723608097066,"[0.6382292146870513, 0.5563051030645805, 0.4174100995573564, 0.25824409721649394, 0.4015920432004915, 0.5676968074038402, 0.6331762074829326]",8.952986462239704,-4.932699938590106,4.020286523649597,2.808864252301646e-14,qiskit,synthetic_line_9q_favorable,198,166,708,8.088014999999993e-05,-26,True,2.2550529802554406e-14,1e-10,logical exact + routed zero/3 random states,0.008910937001928687
7,2.0,0.32,2,current,4903a865e758b557eb081c62c8665e6e6231d0ad1ab82458a768295c0351a345,068c092912efb5ce8aac3de595ecc29d58525f1c9085159b7e774cac35d03034,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.06720690349602126,1.020286523649597,0.015818056356864896,1.1102230246251565e-16,0.0009288405937167534,0.0006052097918997616,0.02927723608097066,"[0.6382292146870513, 0.5563051030645805, 0.4174100995573564, 0.25824409721649394, 0.4015920432004915, 0.5676968074038402, 0.6331762074829326]",8.952986462239704,-4.932699938590106,4.020286523649597,2.808864252301646e-14,basic,synthetic_line_9q_favorable,150,118,525,5.6839770000000056e-05,-46,True,2.085087163326731e-14,1e-10,logical exact + routed zero/3 random states,0.27273329800664214
7,2.0,0.32,2,current,4903a865e758b557eb081c62c8665e6e6231d0ad1ab82458a768295c0351a345,068c092912efb5ce8aac3de595ecc29d58525f1c9085159b7e774cac35d03034,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.06720690349602126,1.020286523649597,0.015818056356864896,1.1102230246251565e-16,0.0009288405937167534,0.0006052097918997616,0.02927723608097066,"[0.6382292146870513, 0.5563051030645805, 0.4174100995573564, 0.25824409721649394, 0.4015920432004915, 0.5676968074038402, 0.6331762074829326]",8.952986462239704,-4.932699938590106,4.020286523649597,2.808864252301646e-14,teleport,synthetic_line_9q_favorable,180,154,648,7.526488199999991e-05,-44,True,1.8284032837147872e-14,1e-10,logical exact + routed zero/3 random states,0.6436991279988433
7,2.0,0.32,2,reversed,d9390484d2bff6638fc923ce31b61f3573de0758c17050ab220a3379d5319b67,ab8992d0a8fae28c4dcad5410c69b85b1e1c32d5d2f3fce101488fffb054228d,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0475193448780613,0.6204044595159215,0.006872469672543624,1.1102230246251565e-16,0.00042824837281538034,0.0019622987584318953,0.025285706564592392,"[0.6221973683973522, 0.5201923091320032, 0.40052871653312877, 0.29376949944957376, 0.39927148302847415, 0.5201851180073022, 0.6153248987248086]",8.711379167825584,-6.331783627341505,2.3795955404840785,2.653433028854124e-14,qiskit,synthetic_line_9q_favorable,200,168,709,8.026809600000003e-05,-24,True,2.4352639076621208e-14,1e-10,logical exact + routed zero/3 random states,0.008347107002919074
7,2.0,0.32,2,reversed,d9390484d2bff6638fc923ce31b61f3573de0758c17050ab220a3379d5319b67,ab8992d0a8fae28c4dcad5410c69b85b1e1c32d5d2f3fce101488fffb054228d,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0475193448780613,0.6204044595159215,0.006872469672543624,1.1102230246251565e-16,0.00042824837281538034,0.0019622987584318953,0.025285706564592392,"[0.6221973683973522, 0.5201923091320032, 0.40052871653312877, 0.29376949944957376, 0.39927148302847415, 0.5201851180073022, 0.6153248987248086]",8.711379167825584,-6.331783627341505,2.3795955404840785,2.653433028854124e-14,basic,synthetic_line_9q_favorable,168,136,590,6.443705400000008e-05,-40,True,1.2946005020563053e-14,1e-10,logical exact + routed zero/3 random states,0.25413475099776406
7,2.0,0.32,2,reversed,d9390484d2bff6638fc923ce31b61f3573de0758c17050ab220a3379d5319b67,ab8992d0a8fae28c4dcad5410c69b85b1e1c32d5d2f3fce101488fffb054228d,565,412,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0475193448780613,0.6204044595159215,0.006872469672543624,1.1102230246251565e-16,0.00042824837281538034,0.0019622987584318953,0.025285706564592392,"[0.6221973683973522, 0.5201923091320032, 0.40052871653312877, 0.29376949944957376, 0.39927148302847415, 0.5201851180073022, 0.6153248987248086]",8.711379167825584,-6.331783627341505,2.3795955404840785,2.653433028854124e-14,teleport,synthetic_line_9q_favorable,176,156,644,7.503888600000007e-05,-48,True,1.685449223388832e-14,1e-10,logical exact + routed zero/3 random states,0.5312292809976498
7,2.0,0.32,2,symmetry,d4864b95e0e29bf56e8de6557452dbeb164cf83fb2845ecf3521138d872f7970,45f041e1e3b592dd6d805d6bcb77fed0f0c441bd9ee14cd36664b6c7c6865d46,565,288,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.05395744277682103,0.5569606351453795,4.440892098500626e-16,1.1102230246251565e-16,0.00113352478552402,0.002667575171140535,0.024436221429160576,"[0.59724232829019, 0.5139833498937091, 0.3966267934773806, 0.2917543031183275, 0.3966267934773807, 0.513983349893709, 0.5972423282901904]",8.578917983318014,-6.1358786184633916,2.4430393648546205,2.864375403532904e-14,qiskit,synthetic_line_9q_favorable,154,119,515,5.682911400000003e-05,-70,True,2.662645999486643e-14,1e-10,logical exact + routed zero/3 random states,0.008791072003077716
7,2.0,0.32,2,symmetry,d4864b95e0e29bf56e8de6557452dbeb164cf83fb2845ecf3521138d872f7970,45f041e1e3b592dd6d805d6bcb77fed0f0c441bd9ee14cd36664b6c7c6865d46,565,288,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.05395744277682103,0.5569606351453795,4.440892098500626e-16,1.1102230246251565e-16,0.00113352478552402,0.002667575171140535,0.024436221429160576,"[0.59724232829019, 0.5139833498937091, 0.3966267934773806, 0.2917543031183275, 0.3966267934773807, 0.513983349893709, 0.5972423282901904]",8.578917983318014,-6.1358786184633916,2.4430393648546205,2.864375403532904e-14,basic,synthetic_line_9q_favorable,126,95,385,4.3762194000000016e-05,-62,True,5.855915059108918e-14,1e-10,logical exact + routed zero/3 random states,0.30986636399757117
7,2.0,0.32,2,symmetry,d4864b95e0e29bf56e8de6557452dbeb164cf83fb2845ecf3521138d872f7970,45f041e1e3b592dd6d805d6bcb77fed0f0c441bd9ee14cd36664b6c7c6865d46,565,288,341,224,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.05395744277682103,0.5569606351453795,4.440892098500626e-16,1.1102230246251565e-16,0.00113352478552402,0.002667575171140535,0.024436221429160576,"[0.59724232829019, 0.5139833498937091, 0.3966267934773806, 0.2917543031183275, 0.3966267934773807, 0.513983349893709, 0.5972423282901904]",8.578917983318014,-6.1358786184633916,2.4430393648546205,2.864375403532904e-14,teleport,synthetic_line_9q_favorable,154,119,509,5.6742978000000036e-05,-70,True,6.025060518742495e-14,1e-10,logical exact + routed zero/3 random states,0.569571301995893
7,2.0,0.32,4,current,bd0016900c07b55d874b361db667e83cde528a2708095218eed39416a6976aae,f1b19073fbe7622b29969cdb95ac3f758b741a7b898eacaa33a5fee408d57341,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0169138707743519,0.2404135887992318,0.003986308492168467,1.1102230246251565e-16,0.00028316493750747836,0.0012508854481090366,0.007412027412670219,"[0.6237440354583149, 0.5431627802545218, 0.40900347753118155, 0.26590883420009187, 0.4050171690390131, 0.5458315987355398, 0.6224495736606034]",8.804564488320942,-5.56415089952171,3.240413588799232,6.372680161348399e-14,qiskit,synthetic_line_9q_favorable,394,330,1417,0.00015904679399999938,-54,True,2.884851295003784e-14,1e-10,logical exact + routed zero/3 random states,0.014830372005235404
7,2.0,0.32,4,current,bd0016900c07b55d874b361db667e83cde528a2708095218eed39416a6976aae,f1b19073fbe7622b29969cdb95ac3f758b741a7b898eacaa33a5fee408d57341,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0169138707743519,0.2404135887992318,0.003986308492168467,1.1102230246251565e-16,0.00028316493750747836,0.0012508854481090366,0.007412027412670219,"[0.6237440354583149, 0.5431627802545218, 0.40900347753118155, 0.26590883420009187, 0.4050171690390131, 0.5458315987355398, 0.6224495736606034]",8.804564488320942,-5.56415089952171,3.240413588799232,6.372680161348399e-14,basic,synthetic_line_9q_favorable,298,234,1060,0.0001111320899999999,-94,True,2.554955009732012e-14,1e-10,logical exact + routed zero/3 random states,0.5344286119943717
7,2.0,0.32,4,current,bd0016900c07b55d874b361db667e83cde528a2708095218eed39416a6976aae,f1b19073fbe7622b29969cdb95ac3f758b741a7b898eacaa33a5fee408d57341,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0169138707743519,0.2404135887992318,0.003986308492168467,1.1102230246251565e-16,0.00028316493750747836,0.0012508854481090366,0.007412027412670219,"[0.6237440354583149, 0.5431627802545218, 0.40900347753118155, 0.26590883420009187, 0.4050171690390131, 0.5458315987355398, 0.6224495736606034]",8.804564488320942,-5.56415089952171,3.240413588799232,6.372680161348399e-14,teleport,synthetic_line_9q_favorable,348,302,1236,0.0001454497379999994,-100,True,2.385716552365715e-14,1e-10,logical exact + routed zero/3 random states,1.6382936910013086
7,2.0,0.32,4,reversed,cf017190e2be29880a5a7eb9b42ca38d4d3ab16e7109ab8c91ded13f7e108172,651478d4ba544a3ecfbf0a6d466afd1a2e5b4ee72a246f2dd0fe274a7c0aaa31,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0113122977894159,0.1472443443962872,0.0018192551770943588,1.1102230246251565e-16,7.954000060690636e-05,0.0016135903862234213,0.005827681214175207,"[0.6197252090232296, 0.5341626035150222, 0.4051338927546173, 0.27431147409915657, 0.404606322144955, 0.5343141701287143, 0.6179059538461352]",8.745533498704633,-5.89277784310092,2.852755655603713,6.261657858885883e-14,qiskit,synthetic_line_9q_favorable,396,332,1415,0.0001583690279999994,-52,True,2.6559435611019816e-14,1e-10,logical exact + routed zero/3 random states,0.012047511998389382
7,2.0,0.32,4,reversed,cf017190e2be29880a5a7eb9b42ca38d4d3ab16e7109ab8c91ded13f7e108172,651478d4ba544a3ecfbf0a6d466afd1a2e5b4ee72a246f2dd0fe274a7c0aaa31,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0113122977894159,0.1472443443962872,0.0018192551770943588,1.1102230246251565e-16,7.954000060690636e-05,0.0016135903862234213,0.005827681214175207,"[0.6197252090232296, 0.5341626035150222, 0.4051338927546173, 0.27431147409915657, 0.404606322144955, 0.5343141701287143, 0.6179059538461352]",8.745533498704633,-5.89277784310092,2.852755655603713,6.261657858885883e-14,basic,synthetic_line_9q_favorable,316,252,1118,0.00011852091599999978,-88,True,2.8196850881648803e-14,1e-10,logical exact + routed zero/3 random states,0.5481578309991164
7,2.0,0.32,4,reversed,cf017190e2be29880a5a7eb9b42ca38d4d3ab16e7109ab8c91ded13f7e108172,651478d4ba544a3ecfbf0a6d466afd1a2e5b4ee72a246f2dd0fe274a7c0aaa31,1129,824,681,448,37,1.7567567567567568,6,1.7142857142857142,2,1,[3],0.0113122977894159,0.1472443443962872,0.0018192551770943588,1.1102230246251565e-16,7.954000060690636e-05,0.0016135903862234213,0.005827681214175207,"[0.6197252090232296, 0.5341626035150222, 0.4051338927546173, 0.27431147409915657, 0.404606322144955, 0.5343141701287143, 0.6179059538461352]",8.745533498704633,-5.89277784310092,2.852755655603713,6.261657858885883e-14,teleport,synthetic_line_9q_favorable,342,301,1226,0.0001438366859999996,-106,True,2.907404908831118e-14,1e-10,logical exact + routed zero/3 random states,1.2933805299981032
